# 30/12/2023 10:07:00 AM: Prices - EPEX Spot Market Auction - switzerland - Currency: EUR
Delivery day,Hour 1,Hour 2,Hour 3A,Hour 3B,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15,Hour 16,Hour 17,Hour 18,Hour 19,Hour 20,Hour 21,Hour 22,Hour 23,Hour 24,Minimum,Maximum,Middle-Night,Early Morning,Late Morning,Early Afternoon,Rush Hour,Off-Peak 2,Baseload,Peakload,Night,Off-Peak 1,Business,Offpeak,Morning,High Noon,Afternoon,Evening,Sunpeak
21/05/2023,70.90,63.67,67.11,,68.05,56.13,52.98,45.21,38.68,34.87,29.24,1.39,0.90,0.67,-8.12,-8.22,-8.03,-0.29,58.56,75.33,86.06,89.73,89.57,89.30,80.95,-8.22,89.73,67.43,48.25,16.60,-5.93,54.92,87.39,44.78,21.86,63.14,57.84,5.34,67.69,37.00,-1.29,10.51,85.16,-3.57
20/05/2023,85.84,80.63,79.47,,77.96,78.25,77.69,75.65,78.24,77.88,71.08,69.36,71.07,70.02,68.04,62.90,70.06,76.22,79.40,79.90,91.67,90.06,89.33,87.00,80.34,62.90,91.67,80.98,77.46,72.35,67.76,81.80,86.68,77.84,73.97,79.97,79.22,70.05,81.71,75.71,69.62,72.15,86.38,68.58
19/05/2023,97.14,91.43,88.06,,86.39,87.52,94.92,103.15,108.75,110.29,97.16,81.66,76.33,73.51,68.06,69.06,73.07,78.53,89.92,102.93,106.18,107.91,104.13,99.99,92.50,68.06,110.29,90.76,98.59,91.36,70.93,94.39,101.13,91.19,85.56,90.91,94.67,81.14,96.82,104.84,74.89,77.65,102.27,73.62
18/05/2023,100.48,93.79,89.95,,88.47,88.29,89.24,95.48,88.59,88.69,77.68,63.36,51.92,34.65,15.34,9.57,13.08,50.82,82.00,97.66,112.76,116.23,114.64,107.00,103.96,9.57,116.23,93.17,90.40,70.41,18.16,85.81,110.46,78.07,58.13,91.70,91.79,44.29,98.01,87.61,41.32,38.87,108.71,31.32
17/05/2023,87.14,84.95,83.26,,82.27,84.91,88.13,101.80,112.13,109.51,102.92,102.09,101.09,97.70,95.20,97.44,95.24,98.93,91.23,99.32,114.97,120.21,116.51,110.81,104.50,82.27,120.21,84.41,96.74,103.90,96.40,101.11,113.01,99.26,100.47,85.11,90.57,100.15,98.05,106.59,99.02,95.71,111.05,98.13
16/05/2023,93.64,90.55,90.51,,90.03,90.30,93.60,99.57,107.90,110.35,104.43,105.04,106.32,104.52,104.55,104.49,104.49,104.57,101.63,100.63,106.20,109.04,104.99,102.03,97.01,90.03,110.35,91.18,97.84,106.54,104.51,103.26,103.27,101.10,104.77,91.44,94.51,105.52,97.43,105.56,105.11,103.80,103.32,104.90
15/05/2023,95.59,92.12,92.09,,91.37,92.56,99.00,127.41,139.54,138.24,108.72,95.73,90.18,89.35,88.57,89.02,89.06,90.97,93.19,107.96,120.44,121.02,111.55,100.85,92.42,88.57,139.54,92.79,114.63,108.22,89.00,103.14,106.46,102.37,100.12,93.79,103.71,98.61,104.63,128.48,90.96,90.56,109.04,90.32
14/05/2023,98.51,95.67,94.50,,93.03,93.62,93.00,89.38,85.07,81.34,63.93,41.45,31.07,18.38,9.02,1.95,5.76,49.71,95.46,108.55,115.79,120.22,118.59,110.63,105.44,1.95,120.22,95.43,90.27,54.45,8.78,92.38,113.72,75.84,51.87,94.72,92.85,31.61,99.81,79.93,24.98,38.22,113.20,17.94
13/05/2023,96.07,89.34,88.25,,86.85,85.80,87.49,89.75,92.79,92.85,84.78,74.49,76.05,80.08,77.03,54.82,79.20,80.53,82.81,99.70,112.21,112.07,108.88,103.16,98.03,54.82,112.21,90.13,88.96,82.04,72.78,93.81,105.54,88.88,82.88,88.97,89.54,77.41,94.87,90.04,76.91,74.34,105.68,73.61
12/05/2023,100.89,97.08,90.94,,90.11,91.06,95.39,104.92,125.14,132.86,111.82,104.88,99.55,92.23,88.53,86.89,86.59,88.58,93.13,102.99,117.61,117.60,110.36,104.16,99.52,86.59,132.86,94.76,104.13,112.28,88.56,100.58,107.91,101.37,100.47,94.25,99.44,100.42,102.26,118.69,96.30,88.80,108.71,93.11
11/05/2023,102.89,97.46,97.09,,96.33,97.78,104.88,117.57,132.51,147.41,132.99,117.42,113.08,106.74,104.66,103.61,104.84,108.99,110.61,115.56,130.18,130.05,121.39,112.95,106.28,96.33,147.41,98.44,113.19,127.73,104.96,116.34,117.67,113.05,116.34,99.41,105.81,116.34,109.77,132.62,110.48,107.01,119.40,108.39
10/05/2023,88.70,84.13,81.57,,80.62,82.38,89.93,103.47,115.86,119.61,109.18,101.18,99.12,95.41,91.69,88.88,91.77,100.22,108.88,116.61,139.75,142.20,131.87,118.75,106.93,80.62,142.20,83.76,97.91,107.27,91.94,116.37,124.94,103.70,105.19,84.56,90.83,99.61,102.20,112.03,96.85,97.44,126.02,94.68
09/05/2023,92.56,86.10,86.14,,84.37,85.56,88.62,100.49,114.70,114.77,106.65,99.87,100.35,95.20,92.37,89.11,85.84,88.99,97.58,110.36,117.28,116.21,110.53,101.97,90.74,84.37,117.28,87.29,97.34,105.41,90.63,103.55,104.86,98.18,99.86,87.23,92.32,98.02,96.50,109.15,96.95,90.38,107.85,93.79
08/05/2023,84.99,83.26,83.05,,81.80,81.09,84.25,93.85,105.99,106.91,94.10,87.63,84.32,85.24,82.31,81.77,85.24,85.53,95.32,106.88,114.83,115.36,109.16,105.35,93.76,81.09,115.36,83.28,91.30,93.24,83.64,100.64,105.91,93.00,92.51,83.07,87.29,88.44,93.49,100.21,84.88,86.97,107.56,84.42
07/05/2023,91.07,87.55,84.23,,84.03,83.03,83.23,81.58,80.69,74.68,69.06,61.98,53.50,32.47,20.02,14.53,25.60,50.96,77.84,89.18,100.56,105.05,103.83,101.97,92.19,14.53,105.05,86.72,82.13,64.81,23.16,79.64,100.76,72.87,55.87,85.52,84.43,43.98,89.87,76.50,41.99,42.23,98.80,34.68
06/05/2023,99.28,91.96,88.80,,84.99,84.58,86.75,89.89,95.95,97.42,84.92,81.16,71.94,60.91,49.45,42.78,51.18,71.17,84.00,96.96,110.13,111.39,109.86,102.11,95.29,42.78,111.39,91.26,89.29,83.86,51.08,90.57,104.66,85.12,75.17,89.39,90.28,67.47,95.07,92.05,65.87,62.28,104.29,59.57
05/05/2023,89.14,83.99,83.36,,81.04,80.91,89.59,100.53,110.26,109.18,100.32,90.21,83.21,83.26,81.88,81.55,81.36,83.22,95.89,106.76,115.47,119.00,114.54,108.42,102.58,80.91,119.00,84.38,95.32,95.73,82.01,100.34,111.14,94.82,92.69,84.67,89.85,88.87,96.95,105.07,84.64,85.51,111.13,83.58
04/05/2023,98.95,95.93,94.28,,92.99,93.97,106.92,113.61,113.94,113.23,104.00,88.00,82.93,75.43,72.96,79.08,85.09,84.83,89.54,106.73,112.28,112.89,110.35,104.69,94.95,72.96,113.94,95.54,107.11,97.04,78.14,98.35,105.72,96.98,91.18,97.17,101.32,87.59,102.79,111.20,79.83,84.64,106.98,80.58
03/05/2023,100.68,97.73,94.78,,93.39,94.49,102.41,118.07,123.29,121.49,110.39,96.27,92.29,87.82,84.02,80.91,81.18,91.53,102.43,116.78,126.45,127.28,122.49,115.42,107.56,80.91,127.28,96.65,109.57,105.11,83.48,109.30,118.19,103.71,99.30,97.25,103.11,94.30,108.13,118.31,90.10,89.01,119.33,87.08
02/05/2023,97.47,91.24,89.63,,88.24,88.76,92.24,109.81,121.65,121.37,114.22,102.72,93.17,90.91,89.41,87.01,83.27,86.05,91.20,111.81,121.88,129.83,124.80,116.84,111.30,83.27,129.83,91.65,103.12,107.87,87.65,102.74,120.69,102.28,99.42,91.26,97.38,97.76,105.15,116.76,94.05,86.88,119.41,91.08
01/05/2023,97.08,95.74,95.34,,95.01,93.86,95.65,91.38,91.85,89.06,82.57,71.94,74.65,91.86,91.81,87.83,88.19,88.12,95.72,111.20,115.16,118.18,118.23,116.08,109.86,71.94,118.23,95.79,93.19,79.56,89.92,102.55,115.59,96.10,90.68,95.45,94.49,84.74,101.52,88.72,82.57,89.97,114.79,84.38
30/04/2023,106.24,99.47,97.78,,94.96,94.40,95.46,95.28,94.14,90.53,85.35,64.23,47.11,26.64,7.10,0.12,9.53,55.66,89.22,110.91,119.15,122.17,121.00,114.84,108.46,0.12,122.17,99.61,94.82,71.81,10.85,93.74,116.62,81.24,58.80,98.05,97.22,41.33,103.68,91.33,36.27,38.63,116.09,25.79
29/04/2023,111.33,102.83,102.39,,100.39,100.06,100.83,102.69,106.47,112.35,103.91,98.21,91.03,81.78,70.42,64.26,73.27,91.94,99.74,102.88,119.35,119.62,121.06,115.89,102.64,64.26,121.06,104.24,102.51,101.38,72.43,103.48,114.80,99.81,92.43,102.97,103.37,86.90,107.18,106.36,85.36,82.30,113.57,79.83
28/04/2023,102.62,96.58,96.39,,96.05,97.64,104.65,116.09,123.64,124.82,119.68,118.83,115.11,102.45,97.77,104.62,104.79,111.00,112.79,119.57,120.64,124.25,120.24,116.10,114.43,96.05,124.82,97.91,110.51,119.61,102.41,116.00,118.76,110.86,112.67,98.99,104.21,111.01,109.06,121.06,108.54,108.30,119.21,107.26
27/04/2023,109.78,105.06,104.08,,102.62,102.46,110.70,125.61,148.63,141.90,123.02,107.25,100.67,96.96,94.04,94.55,95.64,104.49,113.82,127.40,145.48,147.77,133.39,122.92,113.82,94.04,148.63,105.39,121.85,118.21,95.30,122.80,129.48,115.50,112.10,105.78,113.62,106.75,118.90,134.79,99.73,102.13,131.80,98.19
26/04/2023,114.41,106.43,105.02,,104.61,104.00,107.67,125.88,145.16,148.55,133.85,124.58,117.56,107.88,105.10,104.73,103.75,109.55,117.88,130.19,147.42,152.19,141.91,128.15,119.52,103.75,152.19,107.62,120.68,131.14,105.37,126.26,135.44,121.08,120.92,107.02,114.15,118.25,121.25,138.36,113.78,108.98,136.56,110.60
25/04/2023,110.16,107.15,109.24,,108.19,104.07,110.20,114.15,129.66,136.33,132.52,120.15,110.00,99.25,88.91,85.27,83.30,90.93,100.96,121.24,136.84,144.12,133.71,125.52,120.74,83.30,144.12,108.69,114.52,124.75,89.18,112.49,131.02,113.44,108.81,108.17,111.60,106.97,118.08,128.17,104.58,90.12,130.36,97.81
24/04/2023,108.94,103.64,99.82,,91.95,99.88,113.24,122.05,133.41,133.57,131.33,116.68,115.37,101.97,100.82,81.58,90.15,92.98,116.43,123.65,134.64,134.96,133.14,123.59,116.79,81.58,134.96,101.09,117.15,124.24,93.63,116.93,127.12,113.36,111.60,102.91,109.12,108.93,115.12,130.09,108.71,95.29,127.80,101.10
23/04/2023,117.54,116.93,116.83,,112.07,103.66,103.10,101.69,92.62,99.94,101.67,68.48,39.18,22.33,0.91,-4.20,14.44,39.71,89.42,117.57,133.46,135.44,133.04,124.28,110.91,-4.20,135.44,115.84,100.27,77.32,8.37,95.04,125.92,87.13,60.24,111.69,108.06,42.84,114.01,98.98,32.73,34.84,125.78,23.52
22/04/2023,122.07,120.63,120.69,,119.81,118.44,118.66,118.54,120.58,119.82,117.93,103.14,94.37,76.86,55.18,63.54,81.45,98.91,117.93,127.19,133.05,131.53,125.68,123.95,119.86,55.18,133.05,120.80,119.06,108.82,69.26,119.27,125.26,110.41,99.11,120.05,119.93,89.04,121.70,119.22,82.39,90.46,126.88,79.09
21/04/2023,128.71,127.13,121.13,,118.87,125.02,127.92,136.73,144.07,146.93,142.99,127.78,127.03,118.13,115.04,116.71,117.74,121.84,127.09,129.35,141.12,144.50,134.53,131.83,120.66,115.04,146.93,123.96,133.44,136.18,116.91,129.85,132.88,128.87,127.65,124.80,128.70,126.54,130.09,142.68,122.00,120.85,133.67,120.41
20/04/2023,125.44,123.25,122.60,,122.04,122.05,127.82,134.29,144.73,146.98,141.71,138.56,138.38,131.77,130.75,133.46,133.59,134.31,135.75,134.29,141.55,142.04,138.83,135.80,128.12,122.04,146.98,123.33,132.22,141.41,132.39,136.48,136.20,133.67,136.76,123.87,127.78,136.90,130.58,141.93,134.87,134.28,136.77,134.42
19/04/2023,116.08,115.65,115.99,,115.91,115.62,117.14,132.84,134.91,138.69,133.64,125.32,118.27,107.54,106.65,108.45,116.40,123.93,126.10,131.30,135.75,137.13,131.23,131.21,119.81,106.65,138.69,115.91,125.13,128.98,109.76,129.27,129.85,123.15,122.67,116.07,120.52,119.37,123.63,135.02,114.45,118.72,131.07,113.77
18/04/2023,110.83,110.22,109.05,,109.03,109.41,111.68,133.07,149.02,156.10,139.92,135.47,130.91,114.05,113.36,125.28,121.07,123.93,124.79,131.65,136.25,133.97,130.93,126.08,112.60,109.03,156.10,109.78,125.80,140.60,118.44,129.16,125.90,124.94,129.40,110.04,117.79,129.52,120.49,144.53,123.45,123.77,128.58,123.36
17/04/2023,113.19,112.11,107.59,,104.87,105.14,112.49,138.18,166.63,171.99,151.19,136.74,131.93,125.92,113.79,116.85,124.90,124.95,127.08,131.22,138.42,138.11,129.54,125.53,120.30,104.87,171.99,109.44,130.61,147.96,120.37,130.42,128.37,127.86,132.92,109.23,120.03,134.16,122.81,157.00,127.10,123.45,130.52,125.02
16/04/2023,117.35,116.07,112.51,,112.06,112.14,113.50,115.80,108.45,109.21,111.32,103.02,101.25,98.73,88.40,83.62,79.24,88.92,103.07,124.53,133.54,137.60,133.57,132.00,128.81,79.24,137.60,114.50,112.47,106.20,87.50,112.52,133.00,111.03,102.07,113.94,113.49,96.85,119.99,111.20,97.85,88.71,131.68,92.38
15/04/2023,126.42,120.02,116.07,,115.48,115.56,118.62,127.79,128.98,129.71,132.90,121.63,116.03,107.04,100.16,99.54,102.40,115.03,124.78,132.82,131.87,130.99,125.66,127.82,116.94,99.54,132.90,119.50,122.74,125.07,102.29,126.13,125.35,120.18,117.83,118.70,121.12,113.68,122.53,129.85,111.22,110.44,127.68,107.80
14/04/2023,124.14,117.60,116.69,,114.00,114.13,121.06,154.60,178.92,179.96,159.62,140.97,129.91,117.93,114.45,112.64,115.60,118.95,129.00,142.01,158.09,157.54,144.88,136.03,130.71,112.64,179.96,118.11,142.18,152.62,115.16,137.01,142.29,134.56,134.93,117.94,130.14,133.89,134.19,168.28,125.82,119.05,144.88,121.92
13/04/2023,126.95,119.91,116.82,,115.70,116.07,131.04,137.02,148.32,156.13,150.61,146.06,146.00,126.30,125.25,131.30,126.15,133.06,133.77,145.07,171.94,175.47,159.36,153.26,134.84,115.70,175.47,119.85,133.11,149.70,127.25,145.96,155.73,138.60,140.97,121.08,126.48,138.48,136.23,148.02,135.90,131.07,156.66,133.51
12/04/2023,122.96,115.46,111.84,,110.95,116.77,127.58,136.61,137.41,138.45,137.06,136.74,135.04,129.97,129.91,132.81,132.94,137.05,138.41,137.76,140.59,138.00,133.07,134.89,134.92,110.95,140.59,115.30,129.59,136.82,131.41,138.45,135.22,131.13,135.56,117.59,122.45,134.12,126.71,137.38,132.92,135.30,136.54,132.90
11/04/2023,100.32,98.66,96.32,,99.78,101.02,106.27,129.67,138.28,146.07,139.15,134.38,128.77,111.50,108.47,126.99,127.81,126.93,136.08,138.04,152.61,151.94,139.65,136.92,128.80,96.32,152.61,98.77,118.81,137.09,118.69,138.42,139.33,125.18,131.40,100.40,108.79,127.89,118.97,138.29,120.78,129.45,141.33,122.99
10/04/2023,103.63,93.77,84.87,,84.82,81.42,78.95,82.80,78.73,71.28,44.89,17.83,11.75,9.58,-0.01,-0.81,-0.58,9.57,37.76,93.64,105.62,111.03,126.68,127.71,117.83,-0.81,127.71,91.77,80.48,36.44,2.05,61.65,120.81,65.53,33.38,87.91,86.12,19.24,97.69,69.43,9.79,11.49,113.75,6.29
09/04/2023,125.18,115.83,111.72,,109.35,107.33,105.12,107.72,109.56,110.04,104.46,94.54,84.08,68.92,56.31,52.29,54.67,55.74,89.48,111.68,126.99,131.98,127.38,124.11,109.63,52.29,131.98,115.52,107.43,98.28,58.05,95.97,123.28,99.75,84.10,112.42,111.48,78.16,115.41,107.95,75.96,63.05,121.96,68.47
08/04/2023,134.69,129.09,123.16,,118.47,115.56,117.16,130.87,137.04,138.54,133.06,117.65,113.19,106.75,103.62,101.80,100.14,105.43,120.90,137.08,144.76,146.75,140.85,135.72,131.96,100.14,146.75,126.35,125.16,125.61,103.08,127.04,138.82,124.34,118.58,123.02,125.76,114.34,130.11,134.88,110.30,107.07,139.52,107.19
07/04/2023,116.91,110.27,106.44,,103.98,104.21,106.65,125.39,136.58,137.03,138.05,132.51,115.87,107.00,100.30,98.21,100.07,100.76,108.42,131.07,140.68,140.27,137.26,134.18,130.82,98.21,140.68,109.40,118.21,130.87,101.40,120.23,135.63,119.29,117.50,108.08,113.80,116.13,121.08,134.26,113.92,101.87,135.71,108.99
06/04/2023,133.93,119.13,117.74,,116.88,116.33,124.52,146.71,166.93,160.00,145.12,138.10,126.11,114.39,110.19,109.37,112.44,113.88,124.35,141.51,151.08,148.44,139.23,130.03,119.11,109.37,166.93,121.92,138.62,142.33,111.60,132.71,134.20,130.23,128.88,121.42,130.27,126.97,131.58,154.69,122.20,115.01,138.23,118.43
05/04/2023,133.72,129.08,132.33,,130.01,132.46,139.04,158.44,197.00,177.95,151.60,139.83,121.97,115.55,113.10,109.70,111.16,121.30,137.93,153.87,187.43,186.06,158.61,150.30,138.91,109.70,197.00,131.29,156.74,147.84,112.38,150.13,158.47,142.81,136.78,132.77,144.01,130.11,148.83,171.25,122.61,120.02,162.53,118.55
04/04/2023,124.16,119.16,119.53,,116.65,117.15,129.97,149.10,189.98,193.54,151.99,142.35,118.00,107.73,103.09,98.59,102.43,106.56,125.83,148.67,180.10,179.83,158.33,149.66,142.71,98.59,193.54,119.88,146.55,151.47,102.96,140.29,157.63,136.46,131.57,121.10,133.21,127.22,141.35,171.15,117.79,108.35,159.88,112.03
03/04/2023,111.59,110.46,109.88,,107.85,105.75,114.25,139.15,163.04,172.51,149.93,135.90,113.42,108.39,106.65,103.39,106.51,108.57,120.66,140.00,160.94,161.11,142.04,136.71,127.13,103.39,172.51,109.95,130.55,142.94,106.24,132.54,141.75,127.33,127.24,109.96,120.25,124.59,127.41,156.16,116.09,109.78,144.66,112.38
02/04/2023,107.03,106.72,105.34,,105.31,105.05,100.95,100.05,99.02,105.20,92.15,92.46,88.48,74.60,48.06,25.01,45.40,92.44,105.12,108.68,133.00,135.36,118.34,128.32,109.27,25.01,135.36,106.10,101.27,94.57,48.27,109.81,122.82,97.14,84.22,105.07,103.68,71.42,110.06,99.11,75.90,66.99,122.16,62.34
01/04/2023,96.70,98.34,99.39,,99.55,98.26,94.98,96.44,94.02,99.13,99.06,92.48,84.70,77.17,48.03,38.70,38.75,81.37,98.83,101.51,101.59,100.05,98.98,96.94,97.92,38.70,101.59,98.50,95.93,93.84,50.66,95.83,98.47,88.87,80.11,97.87,97.21,72.25,97.63,97.16,75.60,64.41,99.50,63.31
31/03/2023,104.29,98.17,92.29,,84.97,86.19,96.76,107.98,128.88,130.73,124.46,122.22,110.13,105.84,106.78,106.44,107.66,109.70,109.74,120.51,121.45,116.29,107.88,107.58,106.18,84.97,130.73,94.93,104.95,121.89,106.68,115.35,109.48,108.88,114.64,93.78,99.94,114.28,103.12,123.01,111.24,108.39,113.32,109.85
30/03/2023,103.15,102.87,104.76,,104.21,103.30,103.31,113.59,127.22,125.92,116.86,116.10,118.52,107.76,107.05,113.67,113.68,116.49,116.04,115.92,124.17,120.15,107.93,109.83,105.59,102.87,127.22,103.75,111.86,119.35,110.54,118.16,110.88,112.42,116.02,103.60,107.80,114.95,108.83,120.90,112.36,114.97,113.93,112.80
29/03/2023,111.10,105.10,102.88,,100.95,99.98,105.72,129.93,146.05,151.95,140.56,132.09,129.95,111.01,107.69,104.86,108.45,111.80,120.15,134.09,139.40,134.99,121.69,112.73,103.90,99.98,151.95,105.01,120.42,138.64,108.00,126.36,118.33,119.46,124.33,104.29,112.71,123.32,114.59,142.12,120.19,111.32,124.47,115.68
28/03/2023,126.19,116.69,112.40,,109.06,109.23,117.84,137.07,152.56,154.03,140.50,132.87,111.86,104.37,101.20,106.33,108.83,109.45,116.75,138.47,147.90,145.82,133.19,125.70,113.11,101.20,154.03,116.09,129.18,134.82,105.18,128.14,129.46,123.81,122.71,115.24,122.63,120.00,124.91,146.04,112.58,110.34,134.03,110.91
27/03/2023,95.00,93.34,89.10,,84.19,84.53,99.18,120.06,133.72,136.96,133.03,124.55,111.62,101.72,102.47,102.37,102.44,102.49,107.71,122.42,133.13,134.22,134.18,131.31,122.92,84.19,136.96,90.41,109.37,126.54,102.25,116.44,130.66,112.61,115.08,90.89,99.89,114.40,110.15,130.94,110.09,103.75,129.70,107.53
26/03/2023,100.44,99.80,,,91.30,93.83,96.39,94.27,97.74,100.84,101.18,93.76,90.67,83.05,77.98,54.06,78.29,91.38,100.27,99.52,112.74,125.23,110.45,103.00,99.01,54.06,125.23,97.18,95.56,96.61,73.35,100.98,109.42,95.44,90.31,96.35,96.25,84.98,101.04,98.51,86.37,81.00,108.33,79.64
25/03/2023,96.94,96.75,94.29,,91.26,88.02,91.28,89.07,90.64,91.64,94.24,69.97,41.49,29.91,9.59,9.58,69.25,93.23,99.56,100.36,100.16,99.93,101.34,100.06,99.00,9.58,101.34,94.81,89.75,74.34,29.58,98.33,100.08,81.15,67.42,93.09,92.28,51.96,94.88,91.40,37.74,67.91,100.14,38.30
24/03/2023,105.32,105.04,99.06,,100.08,105.34,105.48,106.88,115.09,121.45,123.89,124.08,125.77,115.93,117.86,122.83,106.99,106.64,113.91,120.42,122.63,105.97,105.06,106.26,105.06,99.06,125.77,102.38,108.20,123.80,115.90,115.90,105.59,111.96,118.53,103.39,105.29,119.85,105.39,116.83,120.91,112.59,110.90,118.91
23/03/2023,102.64,102.18,101.46,,100.46,99.08,106.04,121.99,122.96,115.14,103.26,103.28,103.71,104.48,104.29,107.63,104.86,110.03,119.64,130.82,137.41,127.97,116.21,115.07,104.46,99.08,137.41,101.69,112.52,106.35,105.32,124.48,115.93,111.04,112.05,101.98,107.10,105.83,110.04,115.84,103.94,110.54,121.99,104.71
22/03/2023,105.07,102.29,105.34,,107.07,105.98,106.87,117.27,124.24,119.36,107.46,106.49,106.27,98.34,99.01,105.05,105.98,109.82,121.22,125.06,126.86,123.15,108.44,109.18,106.23,98.34,126.86,104.94,113.59,109.90,102.10,120.74,111.75,110.50,110.91,105.44,109.27,106.00,110.09,117.08,102.53,110.52,116.49,103.52
21/03/2023,116.07,112.17,104.94,,103.38,104.83,110.65,128.34,143.22,142.94,133.41,125.28,122.14,111.59,109.69,111.11,115.18,119.89,126.54,134.86,140.06,135.44,118.26,112.86,111.93,103.38,143.22,109.14,121.76,130.94,111.89,130.34,119.62,120.62,124.39,108.67,115.45,121.42,116.84,136.98,117.18,118.18,125.57,115.83
20/03/2023,118.80,111.63,110.21,,108.82,109.21,124.35,135.07,142.98,145.91,141.92,133.36,115.71,110.27,109.40,108.83,110.26,114.68,131.94,141.47,145.02,139.67,134.10,130.96,119.07,108.82,145.91,112.37,127.90,134.23,109.69,133.28,130.95,124.74,125.73,113.84,120.13,121.96,123.74,141.47,117.19,116.43,135.05,114.64
19/03/2023,119.16,109.59,108.82,,106.65,102.52,105.54,107.07,107.57,102.25,104.72,94.37,95.45,93.00,91.33,94.21,99.01,109.55,126.38,141.49,147.94,142.08,136.95,133.41,128.82,91.33,147.94,111.06,105.68,99.20,94.39,131.34,135.32,112.83,108.31,108.71,108.37,96.79,117.35,105.40,93.54,107.29,138.45,94.56
18/03/2023,109.90,101.50,101.25,,95.82,94.15,94.57,98.93,101.81,101.04,91.99,87.03,76.29,65.25,56.73,67.08,84.14,98.03,125.72,135.30,137.81,132.89,117.53,115.27,108.64,56.73,137.81,102.12,97.37,89.09,68.30,124.22,118.58,99.94,93.87,99.53,99.74,78.69,106.02,98.44,71.33,93.74,124.57,72.75
17/03/2023,99.94,99.01,105.02,,105.19,103.91,105.46,109.57,133.61,131.28,114.14,109.07,109.71,94.83,95.14,96.94,95.27,102.53,125.84,135.16,134.84,129.70,112.32,110.36,109.35,94.83,135.16,102.29,113.14,116.05,95.55,124.59,115.43,111.17,112.06,103.09,107.71,105.80,110.29,122.15,102.19,105.15,121.96,100.16
16/03/2023,117.68,108.84,105.40,,102.91,103.13,111.36,140.04,149.48,149.23,129.15,118.91,119.01,108.87,108.86,108.82,120.69,122.25,133.02,145.04,147.41,139.81,124.61,119.93,107.08,102.91,149.48,108.71,126.00,129.08,111.81,136.93,122.86,122.56,125.94,108.22,117.36,120.44,119.19,141.98,113.91,121.20,130.65,114.19
15/03/2023,114.56,110.14,105.13,,104.56,108.56,117.39,139.83,153.87,160.61,155.83,145.66,139.10,123.92,121.18,122.77,131.48,138.19,149.43,158.63,161.42,153.83,149.92,145.48,136.67,104.56,161.42,108.60,129.91,150.30,124.84,151.92,146.48,135.34,142.35,110.06,119.26,137.57,128.33,152.54,132.47,135.47,150.99,130.69
14/03/2023,120.01,115.65,111.27,,109.73,110.90,120.48,124.54,134.34,140.00,140.43,140.94,140.92,131.88,131.94,139.99,139.97,140.05,140.18,145.02,150.69,148.11,141.43,135.09,125.51,109.73,150.69,114.17,122.57,140.57,135.95,143.99,137.54,132.46,140.17,114.67,118.37,138.26,124.76,134.83,136.42,140.05,140.98,137.61
13/03/2023,120.32,108.67,106.25,,107.65,108.87,121.91,134.79,141.43,141.42,131.91,120.60,120.84,120.51,120.39,121.52,121.61,131.99,138.91,135.01,131.47,122.25,129.85,121.45,116.11,106.25,141.43,110.72,126.75,128.69,121.01,134.35,122.42,123.99,128.02,112.28,118.74,124.85,119.96,137.39,120.59,128.51,126.02,120.91
12/03/2023,125.01,118.08,109.98,,113.14,108.37,108.36,117.23,108.37,102.05,103.00,99.26,94.38,95.04,80.02,79.59,87.04,117.43,128.46,138.29,140.00,132.00,122.22,122.00,123.22,79.59,140.00,116.55,110.58,99.67,85.42,131.05,124.86,111.36,105.38,113.82,113.57,92.55,117.33,107.66,92.18,103.13,129.62,89.22
11/03/2023,132.50,130.87,129.87,,123.63,119.56,118.99,127.91,134.99,138.36,139.07,133.50,128.75,125.56,120.90,118.62,112.13,127.36,134.95,141.47,148.05,144.64,131.94,131.85,127.60,112.13,148.05,129.22,125.36,134.92,119.30,137.96,134.01,130.13,130.73,125.90,127.29,127.11,129.53,135.08,127.18,123.27,137.59,123.24
10/03/2023,107.57,106.09,103.10,,102.07,102.27,110.18,121.41,136.03,140.94,135.40,132.12,128.79,114.81,111.46,115.83,119.57,121.18,129.82,137.84,141.02,135.22,133.21,126.98,120.10,102.07,141.02,104.71,117.47,134.31,115.42,132.47,128.88,122.21,127.40,105.21,111.09,124.87,117.02,133.45,121.80,121.60,132.40,120.43
09/03/2023,116.20,112.82,111.89,,107.43,106.01,113.52,135.83,148.36,158.98,150.62,141.44,137.01,127.51,120.18,122.16,125.09,136.82,143.40,156.01,158.93,145.02,131.05,122.37,113.32,106.01,158.98,112.09,125.93,147.01,123.74,148.79,127.94,130.92,139.85,111.31,119.01,135.37,121.99,148.45,131.54,131.87,137.78,128.90
08/03/2023,128.04,126.44,119.68,,117.02,117.62,123.08,136.99,156.02,170.95,163.42,157.05,149.00,140.64,138.09,137.09,139.23,142.75,151.59,164.99,167.57,153.33,136.85,130.54,122.75,117.02,170.95,122.80,133.43,160.11,138.76,156.73,135.87,141.28,151.86,121.98,128.11,149.43,130.70,156.85,146.20,142.67,146.01,143.52
